"pr_rem" "variant" "value"
30.814 "global2000" 79.3528159619968
30.664 "global2000" 79.214105251577
30.518 "global2000" 79.0761607358612
30.363 "global2000" 78.9299747155748
30.22 "global2000" 78.8042500230841
30.067 "global2000" 78.6490513920186
29.914 "global2000" 78.4979538672204
29.764 "global2000" 78.3516892628618
29.611 "global2000" 78.2014365168396
29.457 "global2000" 78.0518959389716
29.305 "global2000" 77.9046637682241
29.152 "global2000" 77.7547253584907
29.003 "global2000" 77.6000178778765
28.855 "global2000" 77.4580901320015
28.702 "global2000" 77.305357076201
28.547 "global2000" 77.1429680025303
28.391 "global2000" 76.9778383093423
28.238 "global2000" 76.8157488374469
28.087 "global2000" 76.6650344100006
27.941 "global2000" 76.5208080800143
27.787 "global2000" 76.351827767289
27.632 "global2000" 76.1883778086438
27.478 "global2000" 76.023365991564
27.33 "global2000" 75.8675730684526
27.174 "global2000" 75.6952627556684
27.021 "global2000" 75.5232618676684
26.868 "global2000" 75.3544141655648
26.716 "global2000" 75.18603305639
26.56 "global2000" 75.0057661062967
26.406 "global2000" 74.8304352182377
26.251 "global2000" 74.6538715425464
26.097 "global2000" 74.4792429996326
25.942 "global2000" 74.2959603857691
25.789 "global2000" 74.1163319312625
25.634 "global2000" 73.9381916626228
25.478 "global2000" 73.7455428096556
25.324 "global2000" 73.5597111249507
25.169 "global2000" 73.3691889534369
25.013 "global2000" 73.1781608969585
24.858 "global2000" 72.985787088244
24.705 "global2000" 72.7991548283036
24.551 "global2000" 72.6040109310444
24.398 "global2000" 72.4118728745463
24.242 "global2000" 72.2073823842015
24.087 "global2000" 72.0062857434741
23.928 "global2000" 71.7944820229112
23.773 "global2000" 71.5860868864794
23.617 "global2000" 71.3843271926429
23.465 "global2000" 71.1885153307702
23.31 "global2000" 70.9768393093246
23.156 "global2000" 70.7675257215491
23.001 "global2000" 70.5438165140498
22.844 "global2000" 70.3389576608664
22.689 "global2000" 70.1159557100169
22.53 "global2000" 69.8870992457893
22.375 "global2000" 69.6577025160655
22.219 "global2000" 69.417107556055
22.06 "global2000" 69.1729419322645
21.903 "global2000" 68.9318067067576
21.744 "global2000" 68.6896940918529
21.586 "global2000" 68.449526432735
21.43 "global2000" 68.1987401008626
21.278 "global2000" 67.9657727073588
21.118 "global2000" 67.7001536318611
20.96 "global2000" 67.4482572999692
20.801 "global2000" 67.1841509678611
20.642 "global2000" 66.9096518922062
20.489 "global2000" 66.6612525515266
20.334 "global2000" 66.4008936973609
20.174 "global2000" 66.1194399313175
20.018 "global2000" 65.8493317406961
19.857 "global2000" 65.5581826647466
19.7 "global2000" 65.2685365091776
19.54 "global2000" 64.9862134068357
19.383 "global2000" 64.7024463221672
19.222 "global2000" 64.3906492812504
19.065 "global2000" 64.0901192316835
18.906 "global2000" 63.7843142262711
18.746 "global2000" 63.465076256019
18.588 "global2000" 63.1575718700455
18.428 "global2000" 62.8436825282067
18.268 "global2000" 62.5083446461654
18.11 "global2000" 62.192500525531
17.952 "global2000" 61.8792938828193
17.791 "global2000" 61.5204102481488
17.632 "global2000" 61.1627446665972
17.474 "global2000" 60.7982078902338
17.312 "global2000" 60.3982689893499
17.153 "global2000" 60.0227402658891
16.991 "global2000" 59.6185725596207
16.833 "global2000" 59.2346107829135
16.67 "global2000" 58.7997068814108
16.511 "global2000" 58.3873762546438
16.352 "global2000" 57.9635772648421
16.194 "global2000" 57.5274307526978
16.035 "global2000" 57.0773110102178
15.876 "global2000" 56.6343767988386
15.715 "global2000" 56.1700382507972
15.552 "global2000" 55.6734163836002
15.389 "global2000" 55.1769909765839
15.227 "global2000" 54.6570099939293
15.067 "global2000" 54.1128300285456
14.904 "global2000" 53.5910367007264
14.74 "global2000" 53.0416652750737
14.575 "global2000" 52.4195692021163
14.416 "global2000" 51.8561214045332
14.252 "global2000" 51.2073018355275
14.087 "global2000" 50.544307664501
13.923 "global2000" 49.8568345549882
13.761 "global2000" 49.1421320644625
13.596 "global2000" 48.4150182020357
13.431 "global2000" 47.6506898699238
13.265 "global2000" 46.8393829971572
13.099 "global2000" 45.9593347072448
12.933 "global2000" 45.0443410627317
12.765 "global2000" 44.0481406026219
12.601 "global2000" 43.0866300988784
12.435 "global2000" 41.970588928683
12.267 "global2000" 40.7546133761879
12.098 "global2000" 39.4815563182576
11.929 "global2000" 37.9490195654693
11.76 "global2000" 36.3045299788412
11.591 "global2000" 34.3843036174213
11.419 "global2000" 32.2499602168134
11.247 "global2000" 29.7085906143114
11.074 "global2000" 26.4922722388013
10.9 "global2000" 21.6441654273303
10.781 "global2000" 17.6555375248768
10.738 "global2000" 17.6555277018677
10.692 "global2000" 17.6555129673542
10.646 "global2000" 17.6554933213362
10.601 "global2000" 17.6554589408045
10.547 "global2000" 17.6550954894707
10.501 "global2000" 17.6549186753083
10.463 "global2000" 17.6548695602632
10.417 "global2000" 17.6546583655692
10.366 "global2000" 17.6542261531722
10.316 "global2000" 17.6533077018285
10.242 "global2000" 17.6510336752395
10.159 "global2000" 17.6477969937663
10.074 "global2000" 17.6440347813104
9.982 "global2000" 17.6394130555649
9.904 "global2000" 17.635670489127
9.82300000000001 "global2000" 17.6314073032107
9.739 "global2000" 17.6260292057705
9.65899999999999 "global2000" 17.6211275242677
9.575 "global2000" 17.6157445153228
9.482 "global2000" 17.6093104444126
9.395 "global2000" 17.6032840283768
9.309 "global2000" 17.5972134088003
9.226 "global2000" 17.5910887626741
9.137 "global2000" 17.5840063731683
9.057 "global2000" 17.5779161075737
8.964 "global2000" 17.5705979658513
8.877 "global2000" 17.5633927887327
8.783 "global2000" 17.5552642487657
8.69499999999999 "global2000" 17.5468410185281
8.60499999999999 "global2000" 17.5382115051011
8.51900000000001 "global2000" 17.528747035907
8.41800000000001 "global2000" 17.5164830091413
8.319 "global2000" 17.5035657522755
8.21899999999999 "global2000" 17.4895384953901
8.11500000000001 "global2000" 17.4706783180652
8.01300000000001 "global2000" 17.4521226540198
7.91 "global2000" 17.432879379343
7.80800000000001 "global2000" 17.4131891577555
7.706 "global2000" 17.3935185821862
7.599 "global2000" 17.3664512808222
7.486 "global2000" 17.3316581828612
7.369 "global2000" 17.2936480494451
7.254 "global2000" 17.2559817213448
7.137 "global2000" 17.2120728710101
7.02199999999999 "global2000" 17.1659292861227
6.899 "global2000" 17.1172759224297
6.782 "global2000" 17.0686765852863
6.67 "global2000" 17.0188690180331
6.545 "global2000" 16.9630595922666
6.43299999999999 "global2000" 16.9113758302898
6.30500000000001 "global2000" 16.8483612274046
6.18600000000001 "global2000" 16.7878121997843
6.068 "global2000" 16.7226709154455
5.941 "global2000" 16.6509334805475
5.80800000000001 "global2000" 16.5680321958944
5.693 "global2000" 16.4951798494722
5.568 "global2000" 16.4145034763629
5.437 "global2000" 16.3244903331768
5.309 "global2000" 16.2352237386766
5.182 "global2000" 16.1452105954905
5.04900000000001 "global2000" 16.0478842220864
4.91800000000001 "global2000" 15.94892231768
4.788 "global2000" 15.8529711655393
4.654 "global2000" 15.7498050132708
4.521 "global2000" 15.6434218255473
4.38300000000001 "global2000" 15.5284680624508
4.258 "global2000" 15.4363184148021
4.121 "global2000" 15.3207752711642
3.979 "global2000" 15.1930957998777
3.836 "global2000" 15.0593407975105
3.702 "global2000" 14.9359539811674
3.563 "global2000" 14.7982648636861
3.42700000000001 "global2000" 14.6653890206263
3.292 "global2000" 14.5318845049891
3.15100000000001 "global2000" 14.3822702545534
3.005 "global2000" 14.2115905612671
2.857 "global2000" 14.0269425491494
2.714 "global2000" 13.8433848910334
2.574 "global2000" 13.6578871886352
2.428 "global2000" 13.4492268309598
2.28 "global2000" 13.2280028447434
2.131 "global2000" 12.9923979733168
1.982 "global2000" 12.7296815969855
1.83199999999999 "global2000" 12.4558553974487
1.68599999999999 "global2000" 12.151410878786
1.536 "global2000" 11.8324430412822
1.384 "global2000" 11.4558485213424
1.232 "global2000" 11.0546424522946
1.081 "global2000" 10.5990512937885
0.927999999999997 "global2000" 10.0719731871146
0.777000000000001 "global2000" 9.47393857475998
0.619 "global2000" 8.710042455045
0.461999999999989 "global2000" 7.67569925089733
0.302000000000007 "global2000" 6.35887086475877
0.140000000000001 "global2000" 4.34834158138657
0 "global2000" 0
100 "global2040" 87.9643336365369
99.962 "global2040" 87.9640487692752
99.928 "global2040" 87.963316955103
99.893 "global2040" 87.9625163798676
99.86 "global2040" 87.9617894771997
99.826 "global2040" 87.9610085479824
99.799 "global2040" 87.9604289904501
99.795 "global2040" 87.9604289904501
99.79 "global2040" 87.9604289904501
99.785 "global2040" 87.9604289904501
99.779 "global2040" 87.9604289904501
99.771 "global2040" 87.9603405833689
99.765 "global2040" 87.9603405833689
99.759 "global2040" 87.9603405833689
99.752 "global2040" 87.9603307603598
99.746 "global2040" 87.9603307603598
99.742 "global2040" 87.9603307603598
99.732 "global2040" 87.9602521762877
99.727 "global2040" 87.9602521762877
99.721 "global2040" 87.9602521762877
99.716 "global2040" 87.9602521762877
99.708 "global2040" 87.9602521762877
99.697 "global2040" 87.9601588577019
99.69 "global2040" 87.9601588577019
99.682 "global2040" 87.9601588577019
99.673 "global2040" 87.9601588577019
99.66 "global2040" 87.9600655391162
99.65 "global2040" 87.9600655391162
99.641 "global2040" 87.9600655391162
99.634 "global2040" 87.9600655391162
99.624 "global2040" 87.9599918665485
99.615 "global2040" 87.9599918665485
99.605 "global2040" 87.9599918665485
99.599 "global2040" 87.9599918665485
99.587 "global2040" 87.9598985479628
99.577 "global2040" 87.9598985479628
99.57 "global2040" 87.9598985479628
99.562 "global2040" 87.9598985479628
99.553 "global2040" 87.9598052293771
99.545 "global2040" 87.9598052293771
99.537 "global2040" 87.9598052293771
99.53 "global2040" 87.9598052293771
99.52 "global2040" 87.9597315568094
99.514 "global2040" 87.9597315568094
99.508 "global2040" 87.9597315568094
99.501 "global2040" 87.9597315568094
99.493 "global2040" 87.9597315568094
99.483 "global2040" 87.9596333267192
99.473 "global2040" 87.9596333267192
99.462 "global2040" 87.9596333267192
99.447 "global2040" 87.959544919638
99.434 "global2040" 87.959544919638
99.423 "global2040" 87.959544919638
99.409 "global2040" 87.9595105391064
99.396 "global2040" 87.9594712470703
99.383 "global2040" 87.9594663355658
99.371 "global2040" 87.9594663355658
99.355 "global2040" 87.9594663355658
99.342 "global2040" 87.9594663355658
99.326 "global2040" 87.9594663355658
99.312 "global2040" 87.9594663355658
99.299 "global2040" 87.9594663355658
99.284 "global2040" 87.9594663355658
99.272 "global2040" 87.9594663355658
99.257 "global2040" 87.9594614240613
99.245 "global2040" 87.9594614240613
99.232 "global2040" 87.9594565125567
99.217 "global2040" 87.9594565125567
99.205 "global2040" 87.9594565125567
99.191 "global2040" 87.9594565125567
99.179 "global2040" 87.9594565125567
99.168 "global2040" 87.9594565125567
99.155 "global2040" 87.9594565125567
99.142 "global2040" 87.9594565125567
99.129 "global2040" 87.9594565125567
99.116 "global2040" 87.9594516010522
99.105 "global2040" 87.9594516010522
99.091 "global2040" 87.9594516010522
99.076 "global2040" 87.9594368665388
99.06 "global2040" 87.9594368665388
99.046 "global2040" 87.9594368665388
99.028 "global2040" 87.9594368665388
99.01 "global2040" 87.9594368665388
98.993 "global2040" 87.9594368665388
98.976 "global2040" 87.9594368665388
98.955 "global2040" 87.9594368665388
98.935 "global2040" 87.9594319550341
98.915 "global2040" 87.9594319550341
98.896 "global2040" 87.9594319550341
98.878 "global2040" 87.9594319550341
98.864 "global2040" 87.9594319550341
98.849 "global2040" 87.9594319550341
98.835 "global2040" 87.9594319550341
98.818 "global2040" 87.9594319550341
98.805 "global2040" 87.9594319550341
98.787 "global2040" 87.9594319550341
98.771 "global2040" 87.9594319550341
98.756 "global2040" 87.9594221320252
98.737 "global2040" 87.9594123090161
98.719 "global2040" 87.9594123090161
98.701 "global2040" 87.9594073975116
98.68 "global2040" 87.9594073975116
98.657 "global2040" 87.9594073975116
98.635 "global2040" 87.9594024860071
98.613 "global2040" 87.9594024860071
98.59 "global2040" 87.9594024860071
98.569 "global2040" 87.9594024860071
98.549 "global2040" 87.9594024860071
98.524 "global2040" 87.9594024860071
98.495 "global2040" 87.9593877514936
98.469 "global2040" 87.9593877514936
98.44 "global2040" 87.9593828399891
98.412 "global2040" 87.9593779284846
98.383 "global2040" 87.9593779284846
98.356 "global2040" 87.9593779284846
98.325 "global2040" 87.9593681054755
98.296 "global2040" 87.9593681054755
98.266 "global2040" 87.9593681054755
98.239 "global2040" 87.959363193971
98.211 "global2040" 87.959363193971
98.182 "global2040" 87.959363193971
98.156 "global2040" 87.959363193971
98.129 "global2040" 87.959353370962
98.101 "global2040" 87.9593484594574
98.072 "global2040" 87.9593386364485
98.048 "global2040" 87.9593386364485
98.02 "global2040" 87.9593386364485
97.991 "global2040" 87.959333724944
97.962 "global2040" 87.959333724944
97.937 "global2040" 87.9593288134394
97.913 "global2040" 87.9593288134394
97.89 "global2040" 87.9593288134394
97.867 "global2040" 87.9593288134394
97.846 "global2040" 87.9593288134394
97.823 "global2040" 87.9593288134394
97.803 "global2040" 87.9593288134394
97.781 "global2040" 87.9593042559168
97.759 "global2040" 87.9593042559168
97.736 "global2040" 87.9593042559168
97.714 "global2040" 87.9593042559168
97.691 "global2040" 87.9593042559168
97.667 "global2040" 87.9592993444124
97.645 "global2040" 87.9592747868898
97.622 "global2040" 87.959181468304
97.598 "global2040" 87.9590930612228
97.575 "global2040" 87.9589800966191
97.552 "global2040" 87.9589211585649
97.53 "global2040" 87.9588180169702
97.506 "global2040" 87.9587246983845
97.482 "global2040" 87.9586412028078
97.457 "global2040" 87.9585527957266
97.43 "global2040" 87.9584300081137
97.399 "global2040" 87.9583366895281
97.368 "global2040" 87.9582139019152
97.337 "global2040" 87.9580911143025
97.306 "global2040" 87.9579732381942
97.275 "global2040" 87.9578406275724
97.244 "global2040" 87.9577080169506
97.21 "global2040" 87.95766381341
97.175 "global2040" 87.9576539904009
97.14 "global2040" 87.9576392558874
97.105 "global2040" 87.9576294328784
97.068 "global2040" 87.9576097868603
97.032 "global2040" 87.9576048753559
96.995 "global2040" 87.9576048753559
96.958 "global2040" 87.9575754063287
96.919 "global2040" 87.9575655833197
96.882 "global2040" 87.9575459373017
96.844 "global2040" 87.9575410257972
96.804 "global2040" 87.9573740346438
96.763 "global2040" 87.9572119549948
96.721 "global2040" 87.9571088134002
96.679 "global2040" 87.9570793443731
96.636 "global2040" 87.9570793443731
96.591 "global2040" 87.9570646098596
96.547 "global2040" 87.9570351408324
96.502 "global2040" 87.9570204063189
96.457 "global2040" 87.957000760301
96.413 "global2040" 87.9569712912738
96.37 "global2040" 87.9569221762287
96.327 "global2040" 87.9568534151656
96.281 "global2040" 87.9568435921565
96.235 "global2040" 87.956838680652
96.19 "global2040" 87.9568239461384
96.144 "global2040" 87.9568043001204
96.1 "global2040" 87.9566913355167
96.058 "global2040" 87.9564408487865
96.015 "global2040" 87.9562050965699
95.972 "global2040" 87.9559644328489
95.93 "global2040" 87.9557286806323
95.889 "global2040" 87.9554683708933
95.848 "global2040" 87.9551884151361
95.806 "global2040" 87.9549772204421
95.763 "global2040" 87.95474637973
95.719 "global2040" 87.9545106275134
95.677 "global2040" 87.9542012027293
95.633 "global2040" 87.9539654505127
95.589 "global2040" 87.9537444328096
95.545 "global2040" 87.9535283266111
95.503 "global2040" 87.9531943443043
95.46 "global2040" 87.9529733266013
95.415 "global2040" 87.9527572204028
95.371 "global2040" 87.9525263796907
95.328 "global2040" 87.9523004504832
95.284 "global2040" 87.9519713796809
95.238 "global2040" 87.9517503619779
95.191 "global2040" 87.9514900522388
95.146 "global2040" 87.95117571595
95.098 "global2040" 87.950935052229
95.052 "global2040" 87.9506845654988
95.007 "global2040" 87.9504439017778
94.961 "global2040" 87.9501344769935
94.913 "global2040" 87.9498790787589
94.867 "global2040" 87.9496040345062
94.82 "global2040" 87.9494026628213
94.775 "global2040" 87.9491472645866
94.726 "global2040" 87.9491079725505
94.675 "global2040" 87.9490686805144
94.626 "global2040" 87.9490490344964
94.574 "global2040" 87.9490097424604
94.522 "global2040" 87.9489900964423
94.468 "global2040" 87.9489606274152
94.416 "global2040" 87.9489066008656
94.364 "global2040" 87.9488869548476
94.31 "global2040" 87.9488378398025
94.256 "global2040" 87.9488083707753
94.203 "global2040" 87.9487592557303
94.154 "global2040" 87.9487003176761
94.106 "global2040" 87.9486561141355
94.058 "global2040" 87.948621733604
94.012 "global2040" 87.9485726185588
93.961 "global2040" 87.9485333265227
93.917 "global2040" 87.9484940344867
93.869 "global2040" 87.9484498309459
93.827 "global2040" 87.9483859813874
93.783 "global2040" 87.9483565123603
93.735 "global2040" 87.9482975743061
93.682 "global2040" 87.9482042557204
93.633 "global2040" 87.9478113353595
93.581 "global2040" 87.9472563353497
93.529 "global2040" 87.9468192114481
93.474 "global2040" 87.946750450385
93.419 "global2040" 87.9467062468444
93.361 "global2040" 87.946588370736
93.307 "global2040" 87.9464557601142
93.264 "global2040" 87.9461708928526
93.223 "global2040" 87.9455274857616
93.174 "global2040" 87.9438624857321
93.131 "global2040" 87.9433664237764
93.085 "global2040" 87.9424921759733
93.038 "global2040" 87.9415835476386
92.987 "global2040" 87.9397712024739
92.936 "global2040" 87.9386317334271
92.885 "global2040" 87.9375708484526
92.841 "global2040" 87.9366671316224
92.795 "global2040" 87.9360286360358
92.748 "global2040" 87.9348744324756
92.706 "global2040" 87.9343243439704
92.662 "global2040" 87.9332143439507
92.613 "global2040" 87.9325512908416
92.569 "global2040" 87.9315247863987
92.52 "global2040" 87.9310041669204
92.468 "global2040" 87.9298597863692
92.415 "global2040" 87.9288480164398
92.364 "global2040" 87.9280965562494
92.311 "global2040" 87.927438414645
92.261 "global2040" 87.926853945608
92.21 "global2040" 87.9263578836523
92.161 "global2040" 87.9259502287779
92.11 "global2040" 87.9254443438131
92.061 "global2040" 87.9250072199116
92.01 "global2040" 87.9240052729912
91.964 "global2040" 87.9232243437738
91.915 "global2040" 87.9224630605746
91.874 "global2040" 87.9217901844564
91.827 "global2040" 87.9212450074557
91.78 "global2040" 87.9205131932835
91.737 "global2040" 87.9202577950488
91.693 "global2040" 87.9195701844172
91.646 "global2040" 87.9193639012277
91.604 "global2040" 87.9188138127223
91.559 "global2040" 87.9183324852802
91.516 "global2040" 87.9180869100546
91.464 "global2040" 87.9177480162433
91.417 "global2040" 87.9174238569455
91.369 "global2040" 87.9171193436658
91.323 "global2040" 87.91677553835
91.279 "global2040" 87.9163482374575
91.237 "global2040" 87.916132131259
91.191 "global2040" 87.9158619985108
91.148 "global2040" 87.9155820427536
91.103 "global2040" 87.9153954055822
91.061 "global2040" 87.9151400073476
91.026 "global2040" 87.9149239011491
90.988 "global2040" 87.9146095648603
90.947 "global2040" 87.9142412020219
90.903 "global2040" 87.913214697579
90.855 "global2040" 87.9124386798662
90.807 "global2040" 87.9103512904486
90.76 "global2040" 87.9080281488147
90.704 "global2040" 87.9035635912135
90.658 "global2040" 87.8996540336222
90.579 "global2040" 87.8920903166741
90.424 "global2040" 87.8920903166741
90.272 "global2040" 87.8920903166741
90.131 "global2040" 87.8920903166741
89.984 "global2040" 87.8920903166741
89.86 "global2040" 87.890150272392
89.752 "global2040" 87.8885589449302
89.652 "global2040" 87.8872819537572
89.57 "global2040" 87.8863487678999
89.501 "global2040" 87.8854892546104
89.411 "global2040" 87.8842712014915
89.322 "global2040" 87.8829205377508
89.222 "global2040" 87.8810738120544
89.115 "global2040" 87.8788881925466
89.017 "global2040" 87.8768499181743
88.915 "global2040" 87.8750572190275
88.807 "global2040" 87.8728617765109
88.701 "global2040" 87.8706515994805
88.61 "global2040" 87.8685052720089
88.52 "global2040" 87.8664669976365
88.426 "global2040" 87.8641978825521
88.332 "global2040" 87.8617273957828
88.243 "global2040" 87.8593698736171
88.152 "global2040" 87.8569632364064
88.057 "global2040" 87.8544780151235
87.956 "global2040" 87.8516882805608
87.858 "global2040" 87.8490950061787
87.757 "global2040" 87.8463642096701
87.668 "global2040" 87.8435204485579
87.575 "global2040" 87.8404949617787
87.478 "global2040" 87.8372140767648
87.383 "global2040" 87.8338742536969
87.279 "global2040" 87.8299057580514
87.18 "global2040" 87.8262466871902
87.083 "global2040" 87.8224648287162
86.988 "global2040" 87.8188008463505
86.891 "global2040" 87.8150926604441
86.789 "global2040" 87.8109669966542
86.687 "global2040" 87.8069100939275
86.584 "global2040" 87.8025388549122
86.475 "global2040" 87.7980006247434
86.367 "global2040" 87.7931873503219
86.249 "global2040" 87.7879320404944
86.112 "global2040" 87.7829763324421
85.952 "global2040" 87.7782023500567
85.816 "global2040" 87.7739195181224
85.718 "global2040" 87.7695188100799
85.615 "global2040" 87.7649019958389
85.512 "global2040" 87.7602115090303
85.41 "global2040" 87.7559139425826
85.318 "global2040" 87.751886508883
85.213 "global2040" 87.7470732344614
85.099 "global2040" 87.7417246060482
84.981 "global2040" 87.7352266855792
84.859 "global2040" 87.7286649155515
84.744 "global2040" 87.7230215968676
84.626 "global2040" 87.7173881011927
84.509 "global2040" 87.7118037205628
84.391 "global2040" 87.7059884992211
84.276 "global2040" 87.6997852690227
84.163 "global2040" 87.6936606228967
84.052 "global2040" 87.6879141626179
83.941 "global2040" 87.6818926580866
83.83 "global2040" 87.6757188969153
83.716 "global2040" 87.6696924808795
83.604 "global2040" 87.6634892506812
83.493 "global2040" 87.6575119496905
83.381 "global2040" 87.6513873035643
83.273 "global2040" 87.6453952680601
83.157 "global2040" 87.639039781222
83.046 "global2040" 87.6333375244838
82.941 "global2040" 87.6274338960608
82.837 "global2040" 87.6215646481692
82.732 "global2040" 87.6158083648815
82.624 "global2040" 87.6104351789458
82.519 "global2040" 87.6045855770723
82.416 "global2040" 87.5991780106049
82.304 "global2040" 87.5932842051908
82.194 "global2040" 87.5867469926858
82.082 "global2040" 87.5801852226582
81.969 "global2040" 87.5731224791703
81.858 "global2040" 87.5666933197644
81.745 "global2040" 87.5591099567984
81.634 "global2040" 87.5523468150857
81.523 "global2040" 87.5458243370942
81.41 "global2040" 87.5390710183906
81.298 "global2040" 87.5326369474802
81.181 "global2040" 87.5248718588473
81.064 "global2040" 87.5170625666737
80.953 "global2040" 87.5101373453122
80.837 "global2040" 87.5028192035898
80.722 "global2040" 87.495604203462
80.613 "global2040" 87.4887477431636
80.506 "global2040" 87.4818470793247
80.395 "global2040" 87.4739395570609
80.271 "global2040" 87.4623631409268
80.15 "global2040" 87.452382963759
80.032 "global2040" 87.443350706962
79.929 "global2040" 87.4366907068441
79.824 "global2040" 87.42974092796
79.708 "global2040" 87.4217449986149
79.602 "global2040" 87.4140437595406
79.497 "global2040" 87.4068336709175
79.393 "global2040" 87.3992110159152
79.284 "global2040" 87.3915097768409
79.18 "global2040" 87.3843438917582
79.073 "global2040" 87.3766033606478
78.96 "global2040" 87.3684060596178
78.847 "global2040" 87.3597618116771
78.74 "global2040" 87.3516087141877
78.635 "global2040" 87.3439909706901
78.529 "global2040" 87.336378138697
78.425 "global2040" 87.3285246429827
78.317 "global2040" 87.3206122092143
78.208 "global2040" 87.3124738462384
78.096 "global2040" 87.3034907044865
77.988 "global2040" 87.2954849521325
77.872 "global2040" 87.2860008369204
77.756 "global2040" 87.2764037571045
77.643 "global2040" 87.2672290666766
77.532 "global2040" 87.258383447051
77.413 "global2040" 87.2485113229825
77.288 "global2040" 87.238246278553
77.173 "global2040" 87.2289537120168
77.062 "global2040" 87.2204862782386
76.952 "global2040" 87.2112772072793
76.841 "global2040" 87.2022351274732
76.721 "global2040" 87.1924268529633
76.605 "global2040" 87.1830213218234
76.489 "global2040" 87.1735372066113
76.379 "global2040" 87.1650943303556
76.265 "global2040" 87.1555905691255
76.153 "global2040" 87.1464502592292
76.043 "global2040" 87.1378109227931
75.933 "global2040" 87.1290782677712
75.817 "global2040" 87.118872161396
75.707 "global2040" 87.1098104355718
75.595 "global2040" 87.1000021610619
75.485 "global2040" 87.091451231707
75.369 "global2040" 87.0811910987821
75.25 "global2040" 87.0720311428678
75.138 "global2040" 87.0623063639346
75.026 "global2040" 87.0519578239285
74.914 "global2040" 87.0424540626983
74.8 "global2040" 87.0320465846379
74.687 "global2040" 87.0219387083529
74.575 "global2040" 87.0120862303024
74.466 "global2040" 87.0024695044685
74.353 "global2040" 86.9923321591564
74.242 "global2040" 86.9818166279968
74.129 "global2040" 86.9715908756033
74.012 "global2040" 86.9606578665603
73.896 "global2040" 86.9507660964737
73.777 "global2040" 86.9392142378622
73.666 "global2040" 86.9291063615771
73.552 "global2040" 86.9173776888031
73.432 "global2040" 86.9055802549661
73.316 "global2040" 86.8946914494635
73.199 "global2040" 86.8831985289062
73.084 "global2040" 86.8714010950691
72.968 "global2040" 86.8593482629973
72.848 "global2040" 86.8473101654391
72.727 "global2040" 86.836126669666
72.616 "global2040" 86.8251740146048
72.499 "global2040" 86.813273439173
72.386 "global2040" 86.8015300318854
72.271 "global2040" 86.789978173274
72.152 "global2040" 86.7781954739504
72.036 "global2040" 86.7669579516276
71.924 "global2040" 86.7554453850522
71.799 "global2040" 86.7401509600027
71.677 "global2040" 86.7262906942707
71.555 "global2040" 86.7132850303236
71.441 "global2040" 86.7013402513512
71.316 "global2040" 86.6869593661409
71.2 "global2040" 86.6732169765171
71.079 "global2040" 86.6575689231428
70.959 "global2040" 86.6445632591958
70.839 "global2040" 86.6305212677969
70.717 "global2040" 86.6151629931887
70.6 "global2040" 86.6008901610777
70.478 "global2040" 86.5858806032899
70.359 "global2040" 86.5707138773578
70.235 "global2040" 86.5538428593601
70.114 "global2040" 86.5381014874
69.995 "global2040" 86.5228316198731
69.876 "global2040" 86.5087748939607
69.759 "global2040" 86.4935197609473
69.64 "global2040" 86.4788883890069
69.524 "global2040" 86.4642422825529
69.409 "global2040" 86.4495617955675
69.287 "global2040" 86.4345178572481
69.169 "global2040" 86.4193363968024
69.052 "global2040" 86.4040468832575
68.937 "global2040" 86.3895039183983
68.818 "global2040" 86.3746515287548
68.703 "global2040" 86.3595240948588
68.581 "global2040" 86.3424615281852
68.462 "global2040" 86.3270099349913
68.342 "global2040" 86.3108952886884
68.224 "global2040" 86.2948837839802
68.1 "global2040" 86.2777671907569
67.982 "global2040" 86.2631259958075
67.863 "global2040" 86.2469278539279
67.747 "global2040" 86.2314762607341
67.624 "global2040" 86.2141730303393
67.494 "global2040" 86.1954651096542
67.38 "global2040" 86.1810105518763
67.259 "global2040" 86.1634224542198
67.143 "global2040" 86.147951215008
67.017 "global2040" 86.1260901084264
66.894 "global2040" 86.1077701965977
66.771 "global2040" 86.0890131608675
66.647 "global2040" 86.0690233375049
66.53 "global2040" 86.0522014345523
66.403 "global2040" 86.0288619651126
66.283 "global2040" 86.0105076727523
66.156 "global2040" 85.9896239555685
66.036 "global2040" 85.9706851941715
65.913 "global2040" 85.9509213000163
65.794 "global2040" 85.9299835562829
65.671 "global2040" 85.9093355913157
65.548 "global2040" 85.8861287324978
65.423 "global2040" 85.864149749808
65.303 "global2040" 85.8441108114002
65.179 "global2040" 85.8225542180983
65.054 "global2040" 85.8008748371836
64.926 "global2040" 85.7774862526989
64.805 "global2040" 85.7575897479219
64.679 "global2040" 85.7346726678703
64.56 "global2040" 85.7150364728325
64.436 "global2040" 85.6943639503428
64.316 "global2040" 85.675169790711
64.185 "global2040" 85.6518548787939
64.065 "global2040" 85.6315703651605
63.936 "global2040" 85.6079067364231
63.821 "global2040" 85.5870181077348
63.693 "global2040" 85.5644546560081
63.569 "global2040" 85.5409923989556
63.439 "global2040" 85.5160566905497
63.312 "global2040" 85.4914549644506
63.189 "global2040" 85.4688473091831
63.069 "global2040" 85.4450019547788
62.94 "global2040" 85.4208569985992
62.816 "global2040" 85.3967513344558
62.693 "global2040" 85.3739373959988
62.563 "global2040" 85.3484515990876
62.441 "global2040" 85.3247388553051
62.311 "global2040" 85.2967383680838
